uf; sequencial_candidato; nome; sigla_partido
"AC";"10000000494";"ROSA MELO";"PR"
"AC";"10000000296";"JORGINHO ALMEIDA";"PP"
"AC";"10000000305";"MARTINS";"PP"
"AC";"10000000313";"FRANCINETE BARROS";"PP"
"AC";"10000000471";"MANOEL MORAES";"PSB"
"AC";"10000000472";"VERIDIANA PIMENTEL";"PSB"
"AC";"10000000474";"CARLOS SOUZA";"PR"
"AC";"10000000525";"CHIQUINHO CONTADOR";"SD"
"AC";"10000000281";"PAULA SANTOS";"PTN"
"AC";"10000000539";"HÉLIO LOPES";"PMDB"
"AC";"10000000547";"PROF. VANDERLEY";"PMDB"
"AC";"10000000555";"ROSELI BRAGA";"PSC"
"AC";"10000000561";"TOINHA VIEIRA";"PSDB"
"AC";"10000000568";"EDINEI MUNIZ";"PSDB"
"AC";"10000000582";"MATILDA";"PSDB"
"AC";"10000000252";"MARIVALDO UCHÔA";"PPL"
"AC";"10000000587";"DAYANE ARAUJO";"PTC"
"AC";"10000000610";"FRANCISCO NAZARENO";"PSDB"
"AC";"10000000092";"BEIRUTE";"PRP"
"AC";"10000000090";"PABLO QUEIROZ";"PRP"
"AC";"10000000383";"CHICO DOIDO";"DEM"
"AC";"10000000641";"MIRABOR LEITE";"PMDB"
"AC";"10000000271";"JOSÉ EVANGELINO";"PTN"
"AC";"10000000510";"ZENIL CHAVES";"PPS"
"AC";"10000000442";"PIASA";"PSB"
"AC";"10000000248";"RAISSA RIBEIRO";"PPL"
"AC";"10000000152";"TIÃO VIANA";"PT"
"AC";"10000000152";"TIÃO VIANA";"PT"
"AC";"10000000475";"CADMIEL BOMFIM";"PR"
"AC";"10000000396";"LOURO DO CREDIÁRIO";"DEM"
"AC";"10000000420";"PROFESSORA ALICE";"PSDC"
"AC";"10000000427";"MAMEDE";"PSDC"
"AC";"10000000428";"NEGUINHO DO PDS";"PSL"
"AC";"10000000316";"PROFESSORA MARNÍSIA";"PP"
"AC";"10000000439";"TIETA";"PSDC"
"AC";"10000000440";"CINTIA MONTEIRO";"PSDC"
"AC";"10000000262";"NELCIONE SILVA";"PHS"
"AC";"10000000443";"JOÃO MOREIRA";"PSB"
"AC";"10000000246";"CIRLANDIA FONSECA";"PHS"
"AC";"10000000453";"ALCEMIR MANUARIS";"PSB"
"AC";"10000000624";"RONIVON SANTIAGO";"PP"
"AC";"10000000254";"ANDRÉ LUIZ";"PPL"
"AC";"10000000269";"CHICO SOMBRA";"PTN"
"AC";"10000000615";"VANDA MILANI";"PP"
"AC";"10000000369";"SOCORRO FORMIGA";"DEM"
"AC";"10000000285";"WELISON SILVA";"PTN"
"AC";"10000000386";"PROFESSORA MARIAZINHA";"DEM"
"AC";"10000000404";"SEBASTIANA NASCIMENTO";"DEM"
"AC";"10000000111";"AGNUS AGACIS";"PRP"
"AC";"10000000070";"ALDENORA GOES";"PSD"
"AC";"10000000233";"RAIMUNDO LOURENÇO";"PRB"
"AC";"10000000333";"SILVANA DANTAS";"PV"
"AC";"10000000338";"ANDRÉ REGO";"PV"
"AC";"10000000339";"MÁRIO ANUTE";"PV"
"AC";"10000000352";"MARIA LUCENI PEREIRA RODRIGUES";"PV"
"AC";"10000000358";"DRA. VALDETE DE SOUZA";"PMN"
"AC";"10000000373";"ZÉ AQUIRY 100 POR CENTO DAQUI";"DEM"
"AC";"10000000374";"MISSIONÁRIA ELEM";"DEM"
"AC";"10000000378";"HIDSON MORAES";"DEM"
"AC";"10000000387";"MAURÍCIO DO CONSÓRCIO";"DEM"
"AC";"10000000124";"HENRIQUE CORINTO";"PC do B"
"AC";"10000000127";"PASTOR JAILSOM";"PTB"
"AC";"10000000139";"PEDRO TELES";"PSOL"
"AC";"10000000144";"BEATRIZ";"PSOL"
"AC";"10000000147";"AGENOR";"PSOL"
"AC";"10000000154";"PERPÉTUA ALMEIDA";"PC do B"
"AC";"10000000239";"MANOEL KAXINAWA";"PPL"
"AC";"10000000163";"LÉO DO PT";"PT"
"AC";"10000000167";"RAIZZA CARDOSO";"PT"
"AC";"10000000174";"MARIO PEIXEIRO";"PPL"
"AC";"10000000385";"GLESSYLLENE";"DEM"
"AC";"10000000220";"ROBERTO PINTO";"PRB"
"AC";"10000000224";"SIMONI ARAÚJO";"PRB"
"AC";"10000000201";"PEDRO PAULO";"PT"
"AC";"10000000069";"LUIZ CALIXTO";"PSD"
"AC";"10000000073";"ROQUE DA PUBLICIDADE";"PSD"
"AC";"10000000077";"PATRÍCIA LUCENA";"PSD"
"AC";"10000000087";"TANIA OLIVEIRA";"PRP"
"AC";"10000000035";"DE OLIVEIRA";"PDT"
"AC";"10000000029";"FATIMA BARROSO";"PDT"
"AC";"10000000273";"LAURA CRISTINA";"PTN"
"AC";"10000000188";"LOURIVAL MARQUES";"PT"
"AC";"10000000436";"CRISTINA ROCHA";"PSDC"
"AC";"10000000049";"DR. HELENO";"PDT"
"AC";"10000000100";"RUBENS";"PRP"
"AC";"10000000236";"JUSTO";"PPL"
"AC";"10000000237";"MARIA DOMINGUES";"PPL"
"AC";"10000000270";"JONAS DO RAIO X";"PTN"
"AC";"10000000182";"DR. JAKSON RAMOS";"PT"
"AC";"10000000284";"UELITON MELO";"PTN"
"AC";"10000000272";"JOÃO BATISTA (O JOÃOZINHO)";"PTN"
"AC";"10000000306";"NICOLAU JUNIOR";"PP"
"AC";"10000000483";"CHARLES SORIANO";"PR"
"AC";"10000000489";"IRMÃ JURACY";"PR"
"AC";"10000000505";"MARIA RITA";"PPS"
"AC";"10000000206";"ASTÉRIO MOREIRA";"PEN"
"AC";"10000000741";"ROBERTINHO";"PRP"
"AC";"10000000517";"MISSIONÁRIA MEG";"PPS"
"AC";"10000000519";"ANDRÉ MENEZES";"PPS"
"AC";"10000000526";"DELEGADO SERGIO LOPES";"SD"
"AC";"10000000562";"RICARDO GOMES";"PSDB"
"AC";"10000000565";"DANIEL DO SINTESAC";"PSDB"
"AC";"10000000546";"WAGNER AIRES";"PSC"
"AC";"10000000579";"DR. DANIEL LEAL";"PSDB"
"AC";"10000000588";"NIZOMAR";"PMDB"
"AC";"10000000589";"MAC DINIZ";"PT do B"
"AC";"10000000467";"MENDES";"PSB"
"AC";"10000000597";"ISAIAS BRITO";"PT do B"
"AC";"10000000599";"ANELITA";"PMDB"
"AC";"10000000089";"CICERO";"PRP"
"AC";"10000000082";"ALÉRCIO DIAS";"PSD"
"AC";"10000000085";"TELMA CHAVES";"PRP"
"AC";"10000000282";"RAIMUNDINHO DA SAÚDE";"PTN"
"AC";"10000000478";"IRMÃ NEIDE";"PR"
"AC";"10000000492";"CABO SOUZA";"PR"
"AC";"10000000405";"HIDALICE ALENCAR";"PV"
"AC";"10000000409";"PROFº MACHADO";"PSDC"
"AC";"10000000418";"LORO DA GUASCOR";"PSDC"
"AC";"10000000444";"ARAGÃO";"PSB"
"AC";"10000000256";"GRANGEIROS";"PPL"
"AC";"10000000033";"NENEM";"PDT"
"AC";"10000000056";"ROSILENE ALMEIDA";"PDT"
"AC";"10000000003";"MÁRCIO BITTAR";"PSDB"
"AC";"10000000118";"JORGE DA ELETRONICA";"PRP"
"AC";"10000000529";"TAMPINHA BITTAR";"SD"
"AC";"10000000098";"MAURO MARQUES";"PRP"
"AC";"10000000276";"MARIA DO OSCAR";"PTN"
"AL";"20000000118";"MEIRICA";"PSB"
"AL";"20000000019";"PAULO FALCÃO";"PSTU"
"AL";"20000000293";"SANDRO LIMEIRA";"PROS"
"AL";"20000000276";"ROBERTO TEIXEIRA";"PSD"
"AL";"20000000487";"POLYANA NOBRE";"PTC"
"AL";"20000000299";"TETELPONTOCOM";"PHS"
"AL";"20000000418";"MARIA DE LOURDES";"PTC"
"AL";"20000000251";"CASTELO";"PTB"
"AL";"20000000060";"CABO LUIZ ALVES";"PRTB"
"AL";"20000000198";"AUDI CAVALCANTE";"PP"
"AL";"20000000039";"JAMES";"PRTB"
"AL";"20000000264";"JULIO CERQUEIRA";"PMDB"
"AL";"20000000336";"PAULO LEITE";"PHS"
"AL";"20000000374";"EDVAL GAIA";"PSDB"
"AL";"20000000349";"RENATA CORREIA";"PT"
"AL";"20000000352";"ROSIANA BELTRAO";"PT"
"AL";"20000000421";"ZÉ ROBERTO";"PTC"
"AL";"20000000357";"TIRIRIKA DAS ALAGOAS";"PT"
"AL";"20000000370";"ZEBRÃO";"PSDB"
"AL";"20000000371";"JAMMES SOBREIRA";"PSDB"
"AL";"20000000150";"SEVERINO PESSÔA";"PPS"
"AL";"20000000159";"CHICO LIMA";"DEM"
"AL";"20000000409";"MARINEIDE MESSIAS";"PTC"
"AL";"20000000464";"JESSYKA RODRIGUES";"PSDB"
"AL";"20000000063";"JOÃO BELTRÃO";"PRTB"
"AL";"20000000068";"FILADELFO BISPO";"PRTB"
"AL";"20000000388";"RODRIGO CUNHA";"PSDB"
"AL";"20000000541";"JULIO CERQUEIRA";"PMDB"
"AL";"20000000581";"VÔ";"PSDB"
"AL";"20000000049";"ROBERTO FREIRES";"PRTB"
"AL";"20000000291";"YONARA TENÓRIO";"PMDB"
"AL";"20000000171";"THEO FORTES";"PP"
"AL";"20000000096";"NENO";"PPL"
"AL";"20000000484";"MARILIA";"PPS"
"AL";"20000000480";"CASSIA VIEIRA";"PP"
"AL";"20000000036";"MARION FRAGROSO";"PTN"
"AL";"20000000443";"PASTOR JOÃO";"PRB"
"AL";"20000000265";"SHAKTI SAMPAIO - A INDIA";"PT do B"
"AL";"20000000310";"GEO DA TAPIOCA";"PT do B"
"AL";"20000000173";"ANGELA GARROTE";"PP"
"AL";"20000000561";"JULIO CEZAR";"PSDB"
"AL";"20000000040";"OLDEMBERG PARANHOS";"PRTB"
"AL";"20000000237";"ALMIR SANTOS";"PMDB"
"AL";"20000000212";"DR. RONALDO LUZ";"PMDB"
"AL";"20000000217";"ANGELA MARIA";"PDT"
"AL";"20000000185";"CORONEL GUEDES";"SD"
"AL";"20000000313";"NANDO DO JAÇA";"PV"
"AL";"20000000153";"MAURICIO QUINTELLA";"PR"
"AL";"20000000317";"VITOR DO VALLE";"PV"
"AL";"20000000042";"AFONSO LACERDA";"PRTB"
"AL";"20000000135";"DIVALDO SURUAGY";"PPS"
"AL";"20000000346";"PINTO DE LUNA";"PT"
"AL";"20000000165";"JEFERSON MORAIS";"DEM"
"AL";"20000000253";"PETRÚCIO CONTADOR";"PTB"
"AL";"20000000256";"FÁTIMA RAMOS";"PTB"
"AL";"20000000486";"PATRICIA CAVALCANTE";"PTC"
"AL";"20000000384";"PASTOR GABRIEL SOARES";"PSDB"
"AL";"20000000414";"JOSENILDO VIEIRA";"PTC"
"AL";"20000000001";"GOLBERY LESSA";"PCB"
"AL";"20000000022";"IRACI BATISTA";"PSOL"
"AL";"20000000544";"ROSILENE LOPES";"PMN"
"AL";"20000000026";"CORONEL GOULART";"PEN"
"AL";"20000000415";"JOSIVALDO RAMOS";"PTC"
"AL";"20000000236";"ELAINE SIMOES";"PMDB"
"AL";"20000000122";"CLEO LIMA";"PSB"
"AL";"20000000133";"BARTO TAXISTA";"PPS"
"AL";"20000000058";"JULIANA";"PRTB"
"AL";"20000000339";"PROFESSORA AVANI";"PT"
"AL";"20000000222";"ISNALDO BULHÕES";"PDT"
"AL";"20000000017";"DEIVIDY CARLOS";"PSOL"
"AL";"20000000358";"KLEVERTON TENORIO";"PT"
"AL";"20000000301";"IRMÃ CÉLIA";"PHS"
"AL";"20000000115";"ALBERTO SEXTAFEIRA";"PSB"
"AL";"20000000215";"MARIO HOLANDA";"PMDB"
"AL";"20000000316";"MARÇAL CAVALCATI";"PT do B"
"AL";"20000000504";"DOUTOR COSMO CALHEIROS";"PRTB"
"AL";"20000000395";"GALBA NOVAES";"PRB"
"AL";"20000000311";"IRMÃO AREMILTON";"PT do B"
"AL";"20000000452";"JHÔW MACLAREN";"PRB"
"AL";"20000000455";"TELMA ALVES";"PRB"
"AL";"20000000141";"ROBERTO CARLOS";"PPS"
"AL";"20000000083";"MARCELO ALVES";"PMN"
"AL";"20000000450";"DANIEL FERNANDES";"PRB"
"AL";"20000000087";"ALANN FABRICIO";"PPL"
"AL";"20000000152";"URÂNIO PAIVA";"PPS"
"AL";"20000000024";"MARIA DA GLÓRIA";"PSOL"
"AL";"20000000129";"ODILON TENORIO";"PSDC"
"AL";"20000000090";"CLAUDIA CARMO";"PPL"
"AL";"20000000125";"ALISSON CARDOSO";"PSDC"
"AL";"20000000199";"COLLOR";"PTB"
"AL";"20000000482";"MEIRE ROSE";"PR"
"AL";"20000000228";"NIVALDO FRANCISCO";"PDT"
"AL";"20000000138";"GILSON DA LOTAÇÃO";"PPS"
"AL";"20000000015";"SANDRA DIAS";"PSOL"
"AL";"20000000167";"ARTHUR LIRA";"PP"
"AL";"20000000073";"ANTONIO ALBUQUERQUE";"PRTB"
"AL";"20000000029";"SARGENTO ELIEL";"PEN"
"AL";"20000000270";"CARLOS ALBERTO";"PV"
"AL";"20000000070";"LUIZ VERISSIMO";"PRTB"
"AL";"20000000188";"VAL BATISTA";"SD"
"AL";"20000000242";"LÚCIA LIMA";"PSD"
"AL";"20000000018";"LUCIANE ARAÚJO";"PSTU"
"AL";"20000000046";"DORGE DO QUEIJO";"PRTB"
"AL";"20000000098";"JANNYNE";"PRTB"
"AL";"20000000485";"POLYANNA TEIXEIRA";"PPS"
"AL";"20000000474";"DR JAILTON COSTA";"PRTB"
"AL";"20000000054";"ILDO RAFAEL";"PRTB"
"AL";"20000000244";"TARCIZO FREIRE";"PSD"
"AL";"20000000247";"ANDRE PAIVA";"PTB"
"AL";"20000000330";"JANE ALVES";"PV"
"AL";"20000000119";"LIGIA DO PONTAL";"PSB"
"AL";"20000000187";"ELIEL FARIAS";"SD"
"AL";"20000000397";"PASTOR MARCELO GOUVEIA";"PRB"
"AL";"20000000257";"LURDINHA XAVIER";"PTB"
"AL";"20000000304";"IRMÃO NAEL";"PHS"
"AL";"20000000284";"HEMERSON CASADO";"PMDB"
"AL";"20000000178";"HELOISA HELENA DO BIU";"PP"
"AL";"20000000272";"TIA ROSA";"PV"
"AL";"20000000331";"ARETHA";"PROS"
"AL";"20000000130";"AMADEU MOVEIS";"PPS"
"AL";"20000000107";"DAVI DAVINO";"PSB"
"AL";"20000000164";"IRMÃO HÉLIO SILVA";"DEM"
"AL";"20000000144";"MARCOS BARBOSA";"PPS"
"AL";"20000000100";"BIU BENEDITO DE LIRA";"PP"
"AL";"20000000622";"JEFERSON PIONES";"PRTB"
"AL";"20000000340";"PEDRO PAULO";"PT"
"AL";"20000000047";"SALUSTIANO";"PRTB"
"AL";"20000000386";"ROSE CARREL";"PSDB"
"AL";"20000000308";"PROFESSOR EDVALDO";"PC do B"
"AL";"20000000028";"CORONEL  BRITO";"PEN"
"AL";"20000000332";"FRANCIELLY";"PROS"
"AL";"20000000391";"CLIUTON SANTOS";"PRB"
"AL";"20000000300";"JAIRO RAMOS";"PHS"
"AL";"20000000280";"JAMINHO";"PHS"
"AL";"20000000224";"KIKO";"PDT"
"AL";"20000000320";"DORIS MONTEIRO";"PHS"
"AL";"20000000312";"ERALDO DA JULIA";"PT do B"
"AL";"20000000052";"SILVANA SOARES";"PRTB"
"AL";"20000000362";"CREMILDA";"PT"
"AL";"20000000074";"BETO CABELOS";"PRTB"
"AL";"20000000006";"ZÉ AMARO";"PSOL"
"AL";"20000000193";"TÂNIA VIANA";"SD"
"AL";"20000000324";"JÔ RAMALHO";"PHS"
"AL";"20000000285";"JOGELSON";"PMDB"
"AL";"20000000378";"MAGNO";"PSDB"
"AL";"20000000085";"SONIA MARIA";"PMN"
"AL";"20000000475";"SUELI FERREIRA";"PRTB"
"AL";"20000000021";"MAURÍCIO DIAS";"PSOL"
"AL";"20000000126";"ANTONIO NELSON";"PPS"
"AL";"20000000084";"SERGIO CABRAL";"PPL"
"AL";"20000000250";"GERMANO PALHANO";"PTB"
"AL";"20000000465";"BETE";"PSDB"
"AL";"20000000321";"PROFESSOR RILSON";"PHS"
"AL";"20000000277";"CHAMARIZ";"PTB"
"AL";"20000000102";"ALEXANDRE TOLEDO";"PSB"
"AL";"20000000481";"WILMA SOARES";"PP"
"AL";"20000000078";"VALDEREZ";"PRTB"
"AL";"20000000117";"LOBÃO";"PSB"
"AL";"20000000269";"RONALDO LESSA";"PDT"
"AL";"20000000542";"CHICO AZEVEDO";"PSDB"
"AL";"20000000392";"PROFESSOR TEODORO";"PRB"
"AL";"20000000157";"DR. EDSON";"DEM"
"AL";"20000000315";"KINHO DO RODO";"PT do B"
"AL";"20000000404";"SEVERINO DO CHAPÉU";"PTC"
"AL";"20000000005";"MAKXUEL DA GUARDA";"PSOL"
"AL";"20000000004";"MÁRIO AGRA";"PSOL"
"AL";"20000000403";"PASTOR LOURENÇO";"PTC"
"AL";"20000000287";"MARX BELTRÃO";"PMDB"
"AL";"20000000562";"LÚCIA SANTOS";"PT do B"
"AL";"20000000179";"ZE ENEAS";"PP"
"AL";"20000000027";"CAPITAO BULHOES";"PEN"
"AL";"20000000012";"HELOÍSA HELENA";"PSOL"
"AL";"20000000086";"TACIANA CORREIA";"PMN"
"AL";"20000000169";"JULIO HOULY";"PP"
"AL";"20000000473";"MABEL TENORIO";"PRB"
"AL";"20000000387";"SILVIA TENORIO";"PSDB"
"AL";"20000000275";"JOÃO LYRA";"PSD"
"AL";"20000000186";"DAYANE BASÍLIO";"SD"
"AL";"20000000202";"RENAN FILHO";"PMDB"
"AL";"20000000025";"VERÔNICA VALENÇA";"PSOL"
"AL";"20000000044";"VAL AMÉLIO";"PRTB"
"AL";"20000000503";"ADERVAL TENÓRIO";"PRTB"
"AL";"20000000246";"ALEX FERNANDES";"PTB"
"AL";"20000000255";"JÚNIOR MIRANDA";"PTB"
"AL";"20000000261";"RICARDO DE JESUS";"PTB"
"AL";"20000000208";"PROFº JOSÉ GOMES";"PMDB"
"AL";"20000000260";"QUITÉRIA";"PTB"
"AL";"20000000175";"DUDA CARVALHAL";"PP"
"AL";"20000000011";"PROFESSOR REINALDO CRUZ";"PSOL"
"AL";"20000000501";"SARGENTO ROSIVAN";"PTN"
"AL";"20000000128";"LUCAS COSTTA";"PPS"
"AL";"20000000147";"CLEONICE";"PPS"
"AL";"20000000375";"MANUILSON ANDRADE";"PSDB"
"AL";"20000000082";"DELEGADO LESSA";"PMN"
"AL";"20000000101";"OMAR";"DEM"
"AL";"20000000181";"WASHINGTON MOURA";"PP"
"AL";"20000000009";"PROFESSOR PAULO ROBERTO";"PSOL"
"AL";"20000000032";"LUCIANO BALBINO";"PTN"
"AL";"20000000033";"PERICLES CABRAL";"PTN"
"AL";"20000000035";"MENEZES";"PTN"
"AL";"20000000472";"MALBA TENORIO";"PRB"
"AL";"20000000322";"EDNALDO VITOR";"PHS"
"AL";"20000000337";"SAMUEL CAETANO";"PT"
"AL";"20000000382";"PEDRO VILELA";"PSDB"
"AL";"20000000448";"JARRÃO";"PRB"
"AL";"20000000344";"EDMILSON VIEIRA";"PT"
"AL";"20000000065";"FRANCISCO ARAUJO";"PRTB"
"AL";"20000000180";"EVERALDO BARBOSA";"PP"
"AL";"20000000451";"FALCON";"PRB"
"AL";"20000000214";"CICERO CAVALCANTE";"PMDB"
"AL";"20000000582";"BETH MOURA";"PDT"
"AL";"20000000067";"ALAN NUNES";"PRTB"
"AL";"20000000359";"BARBARA SANTIAGO";"PT"
"AL";"20000000240";"DUDU HOLLANDA";"PSD"
"AL";"20000000521";"ALBERTO";"PTN"
"AL";"20000000345";"EMMANUEL MIRANDA";"PT"
"AL";"20000000148";"OLIVIA LESSA";"PPS"
"AL";"20000000097";"JANE MARIA";"PMN"
"AL";"20000000053";"DINHO LEITE";"PRTB"
"AL";"20000000196";"VIVIANE SILVA";"PP"
"AL";"20000000116";"ALVARO GUIMARÃES";"PSB"
"AL";"20000000161";"CLAUDIONOR VASCONCELLOS";"DEM"
"AL";"20000000108";"VALDEVINO";"PSB"
"AL";"20000000243";"MARIA JOSÉ";"PSD"
"AL";"20000000145";"MARGARETH";"PPS"
"AL";"20000000602";"ZÉ PACHECO";"PP"
"AL";"20000000469";"JESSYCA FERREIRA";"PSDB"
"AL";"20000000278";"CORONEL IVON";"PTB"
"AL";"20000000408";"PASTOR MAURO";"PTC"
"AL";"20000000360";"SHIRLEY SANTANA";"PT"
"AL";"20000000298";"MARCELO VICTOR";"PROS"
"AL";"20000000103";"DRA. EUDÓCIA";"SD"
"AL";"20000000043";"CICERO ALMEIDA";"PRTB"
"AL";"20000000306";"DA SILVA DO POSTO";"PV"
"AL";"20000000124";"TELMA OLIVEIRA";"PSB"
"AL";"20000000335";"CRIS DO POSTO";"PHS"
"AL";"20000000471";"LOANNE VASCONCELOS";"PRB"
"AL";"20000000066";"ADERVAL TENÓRIO";"PRTB"
"AL";"20000000416";"GALEGO DO MÁRMORE";"PTC"
"AL";"20000000463";"MARIA CICERA";"PSDB"
"AL";"20000000155";"JULIANO QUINTELLA";"PR"
"AL";"20000000249";"ALVES CORREIA";"PTB"
"AL";"20000000305";"ALEXANDRE MONTE";"PV"
"AL";"20000000377";"GILVAN MENEZES";"PSDB"
"AL";"20000000091";"FRANCISCO TENORIO";"PMN"
"AL";"20000000038";"JEFERSON PIONES";"PRTB"
"AL";"20000000478";"NEIDE GOMES";"PMDB"
"AL";"20000000055";"DIONE";"PRTB"
"AL";"20000000248";"DR. NONI";"PTB"
"AL";"20000000413";"GRIMOALDO COSTA";"PTC"
"AL";"20000000294";"SARGENTO RAMALHO";"PROS"
"AL";"20000000154";"EZEQUIAS ANTUNES";"PR"
"AL";"20000000016";"BENEDITO LINS";"PSOL"
"AL";"20000000376";"DANIEL PONTES";"PSDB"
"AL";"20000000163";"FLAVIANO";"DEM"
"AL";"20000000245";"OLAVO CALHEIROS";"PMDB"
"AL";"20000000057";"DR COSMO CALHEIROS PR COSMINHO";"PRTB"
"AL";"20000000282";"GG SAMPAIO";"PMDB"
"AL";"20000000295";"FÁBIO ROGÉRIO";"PROS"
"AL";"20000000401";"JOATHAS ALBUQUERQUE";"PTC"
"AL";"20000000442";"ROGÉRIO CAFÉ";"PRB"
"AL";"20000000323";"PORQUINHO";"PHS"
"AL";"20000000192";"BAMBA";"SD"
"AL";"20000000417";"GALVÃO";"PTC"
"AL";"20000000361";"THATI NICACIO";"PT"
"AL";"20000000227";"MARY CIPOLA";"PDT"
"AL";"20000000209";"DJANETE RODRIGUES";"PMDB"
"AL";"20000000383";"JOAOSINHO PEREIRA";"PSDB"
"AL";"20000000226";"JOSSICLER MENESES";"PDT"
"AL";"20000000453";"CANTOR IRISVALDO SILVA";"PRB"
"AL";"20000000134";"PROFESSOR DANIEL PASSOS";"PPS"
"AL";"20000000201";"SEVERINO LEÃO";"PTB"
"AL";"20000000114";"SALOMÃO";"PSB"
"AL";"20000000204";"THAISE GUEDES";"PSC"
"AL";"20000000014";"HÉLIO MORAES";"PSOL"
"AL";"20000000140";"CESAR TENORIO";"PPS"
"AL";"20000000061";"JOTA ALMEIDA";"PRTB"
"AL";"20000000093";"PETRUCIO ARAUJO";"PPL"
"AL";"20000000045";"PASTOR BARBOZINHA";"PRTB"
"AL";"20000000372";"AIRTON BASTOS";"PSDB"
"AL";"20000000461";"TIA LULA";"PSDB"
"AL";"20000000467";"VIVIANE RAMOS";"PSDB"
"AL";"20000000176";"VÂNIA DO PASSO";"PP"
"AL";"20000000089";"AMALIA GOUVEA";"PPL"
"AL";"20000000479";"MARIA DAS NEVES";"PP"
"AL";"20000000407";"LUANDA COSTA";"PTC"
"AL";"20000000191";"RIVALDO SOARES";"SD"
"AL";"20000000441";"GALBA NETTO";"PMDB"
"AL";"20000000023";"BETO BRITO";"PSOL"
"AL";"20000000238";"CLAUDETE MONTEIRO";"PSC"
"AL";"20000000149";"SANDRO TAVARES";"PSDC"
"AL";"20000000483";"MARIA ARAUJO";"PPS"
"AL";"20000000394";"ELIANE TENORIO";"PRB"
"AL";"20000000446";"MARIA DO ROSÁRIO";"PRB"
"AL";"20000000283";"CHICO DA CAPIAL";"PMDB"
"AL";"20000000094";"ORÊIA";"PPL"
"AL";"20000000356";"BOCA RICA";"PT"
"AL";"20000000444";"ZEDEQUIAS";"PRB"
"AL";"20000000398";"EDUARDO MAGALHAES";"PSDB"
"AL";"20000000369";"JORGE VI";"PSDB"
"AL";"20000000210";"RICARDO NEZINHO";"PMDB"
"AL";"20000000367";"ADISSON MALTA";"PSDB"
"AL";"20000000111";"NILTON PRESTANISTA";"PSB"
"AL";"20000000056";"CERISE";"PRTB"
"AL";"20000000252";"FERREIRA HORA";"PTB"
"AL";"20000000263";"EDIVAL GAIA";"PMDB"
"AL";"20000000281";"ALEXANDRE MURTA";"PMDB"
"AL";"20000000288";"MÁRCIA MARCOLINO";"PMDB"
"AL";"20000000411";"ELIUDEAN DA SILVA";"PTC"
"AL";"20000000296";"CARIMBÃO JÚNIOR";"PROS"
"AL";"20000000131";"ANDREIA ALVES";"PPS"
"AL";"20000000412";"FABIO GUIMARAES";"PTC"
"AL";"20000000158";"FLÁVIO CATÃO";"DEM"
"AL";"20000000136";"IRMÃO GEL";"PSDC"
"AL";"20000000137";"GIL";"PPS"
"AL";"20000000396";"MAURICIO TENORIO";"PRB"
"AL";"20000000160";"MARCOS VIEIRA";"DEM"
"AL";"20000000462";"ANA ASSUNCAO";"PSDB"
"AL";"20000000380";"ROGERIO TEOFILO";"PSDB"
"AL";"20000000406";"GOMES";"PTC"
"AL";"20000000341";"AMELIA FERNANDES";"PT"
"AL";"20000000286";"FÁTIMA CANTORA";"PMDB"
"AL";"20000000289";"PEDRO GAIA";"PMDB"
"AL";"20000000195";"LUCIANA LIMA CANTORA";"PP"
"AL";"20000000420";"MAJOR PANTALEÃO FERRO";"PTC"
"AL";"20000000034";"MARCOS AGUIAR";"PTN"
"AL";"20000000132";"CESAR DACAL";"PPS"
"AL";"20000000120";"MAJOR PAULO NUNES";"PSB"
"AL";"20000000373";"RUFINO";"PSDB"
"AL";"20000000381";"JOAO BATISTA";"PSDB"
"AL";"20000000348";"JUDSON CABRAL";"PT"
"AL";"20000000271";"CIDA DO POVÃO";"PV"
"AL";"20000000364";"PALHACO PIRULITO";"PSDB"
"AL";"20000000189";"LEOPOLDO LIRA";"SD"
"AL";"20000000405";"SILVIO SAPUCAIA";"PTC"
"AL";"20000000182";"ZOELMA LIMA";"PP"
"AL";"20000000325";"HENRIQUE EMPREENDEDOR";"PHS"
"AL";"20000000470";"CLEO TENORIO";"PSDB"
"AL";"20000000466";"ANDREIA VITAL";"PSDB"
"AL";"20000000319";"THAMIRES MORAIS";"PC do B"
"AL";"20000000447";"PASTOR LUIZÃO";"PRB"
"AL";"20000000077";"GRACYELLE DUARTE";"PRTB"
"AL";"20000000234";"ALDA MONTEIRO";"PMDB"
"AL";"20000000302";"SONIA";"PHS"
"AL";"20000000002";"OSVALDO MACIEL";"PCB"
"AL";"20000000099";"MAC";"PPL"
"AL";"20000000184";"DR. UBIRATAN";"SD"
"AL";"20000000110";"BISPO FILHO";"PSB"
"AL";"20000000353";"DR. SANDOVAL FRANÇA";"PT"
"AL";"20000000314";"LUCAS COIMBRA";"PV"
"AL";"20000000172";"MAJOR FRAGOSO";"PP"
"AL";"20000000402";"ELIAS BARROS";"PTC"
"AL";"20000000221";"FRANCIS";"PDT"
"AL";"20000000170";"FATIMA SANTIAGO";"PP"
"AL";"20000000109";"LULLA RINO";"PSB"
"AL";"20000000007";"CIDA DO BOLO";"PSOL"
"AL";"20000000203";"LUCIANO BARBOSA";"PMDB"
"AL";"20000000338";"RONALDO MEDEIROS";"PT"
"AL";"20000000410";"DR. CARLOS";"PTC"
"AL";"20000000030";"TENENTE ELIAS";"PEN"
"AL";"20000000071";"JOSE VITAL";"PRTB"
