PROPOSICAO,VOTACAO,PARLAMENTAR_ID,PARLAMENTAR_NOME,PARTIDO,UF,REGIAO,VOTO
PL 1876/1999,2290,4109,Nelson Padovani,PSC,PR,Sul,NAO
PL 1876/1999,2290,4061,Edmar Arruda,PSC,PR,Sul,NAO
PL 1876/1999,2290,3641,João Arruda,PMDB,PR,Sul,NAO
PL 1876/1999,2290,3972,Zeca Dirceu,PT,PR,Sul,SIM
PL 1876/1999,2290,4764,Cida Borghetti,PP,PR,Sul,NAO
PL 1876/1999,2290,4337,Hugo Napoleão,PSD,PI,Nordeste,NAO
PL 1876/1999,2290,4336,Marllos Sampaio,PMDB,PI,Nordeste,NAO
PL 1876/1999,2290,4335,Jesus Rodrigues,PT,PI,Nordeste,SIM
PL 1876/1999,2290,3527,Assis Carvalho,PT,PI,Nordeste,SIM
PL 1876/1999,2290,3705,Iracema Portella,PP,PI,Nordeste,SIM
PL 1876/1999,2290,3859,Luciana Santos,PCdoB,PE,Nordeste,SIM
PL 1876/1999,2290,4794,Sergio Guerra,PSDB,PE,Nordeste,NAO
PL 1876/1999,2290,3930,Anderson Ferreira,PR,PE,Nordeste,NAO
PL 1876/1999,2290,4333,José Augusto Maia,PTB,PE,Nordeste,SIM
PL 1876/1999,2290,4332,Jorge Corte Real,PTB,PE,Nordeste,NAO
PL 1876/1999,2290,4331,João Paulo  Lima,PT,PE,Nordeste,SIM
PL 1876/1999,2290,4330,Roberto Teixeira,PP,PE,Nordeste,NAO
PL 1876/1999,2290,4774,Benjamin Maranhão,PMDB,PB,Nordeste,NAO
PL 1876/1999,2290,3949,Hugo Motta,PMDB,PB,Nordeste,NAO
PL 1876/1999,2290,4786,Wilson Filho,PMDB,PB,Nordeste,NAO
PL 1876/1999,2290,4328,Nilda Gondim,PMDB,PB,Nordeste,NAO
PL 1876/1999,2290,3813,Arnaldo Jordy,PPS,PA,Norte,SIM
PL 1876/1999,2290,3550,José Priante,PMDB,PA,Norte,NAO
PL 1876/1999,2290,3656,Josué Bengtson,PTB,PA,Norte,NAO
PL 1876/1999,2290,4327,Miriquinho Batista,PT,PA,Norte,SIM
PL 1876/1999,2290,4326,Cláudio Puty,PT,PA,Norte,SIM
PL 1876/1999,2290,4324,Reinaldo Azambuja,PSDB,MS,CentroOeste,NAO
PL 1876/1999,2290,4323,Giroto,PMDB,MS,CentroOeste,NAO
PL 1876/1999,2290,4322,Fabio Trad,PMDB,MS,CentroOeste,NAO
PL 1876/1999,2290,3635,Domingos Sávio,PSDB,MG,Sudeste,NAO
PL 1876/1999,2290,3812,Marcus Pestana,PSDB,MG,Sudeste,SIM
PL 1876/1999,2290,4525,Walter Tosta,PSD,MG,Sudeste,SIM
PL 1876/1999,2290,4319,José Humberto,PHS,MG,Sudeste,NAO
PL 1876/1999,2290,4318,Bernardo Santana de Vasconcellos,PR,MG,Sudeste,NAO
PL 1876/1999,2290,3861,Diego Andrade,PSD,MG,Sudeste,NAO
PL 1876/1999,2290,4317,Dr. Grilo,PSL,MG,Sudeste,SIM
PL 1876/1999,2290,4316,Newton Cardoso,PMDB,MG,Sudeste,NAO
PL 1876/1999,2290,3956,Weliton Prado,PT,MG,Sudeste,SIM
PL 1876/1999,2290,3691,Padre João,PT,MG,Sudeste,SIM
PL 1876/1999,2290,4315,Zé Silva,PDT,MG,Sudeste,NAO
PL 1876/1999,2290,3889,Toninho Pinheiro,PP,MG,Sudeste,NAO
PL 1876/1999,2290,3485,Dimas Fabiano,PP,MG,Sudeste,NAO
PL 1876/1999,2290,4314,Lourival Mendes,PTdoB,MA,Norte,NAO
PL 1876/1999,2290,4313,Hélio Santos,PSD,MA,Norte,NAO
PL 1876/1999,2290,5268,Edivaldo Holanda Junior,PTC,MA,Norte,SIM
PL 1876/1999,2290,3867,Alberto Filho,PMDB,MA,Norte,NAO
PL 1876/1999,2290,4312,Armando Vergílio,PSD,GO,CentroOeste,NAO
PL 1876/1999,2290,3662,Heuler Cruvinel,PSD,GO,CentroOeste,NAO
PL 1876/1999,2290,4083,Flávia Morais,PDT,GO,CentroOeste,NAO
PL 1876/1999,2290,4311,Cesar Colnago,PSDB,ES,Sudeste,SIM
PL 1876/1999,2290,3751,Paulo Foletto,PSB,ES,Sudeste,SIM
PL 1876/1999,2290,4310,Audifax,PSB,ES,Sudeste,SIM
PL 1876/1999,2290,4309,Lauriete,PSC,ES,Sudeste,NAO
PL 1876/1999,2290,4308,Dr. Jorge Silva,PDT,ES,Sudeste,NAO
PL 1876/1999,2290,4307,Jaqueline Roriz,PMN,DF,CentroOeste,NAO
PL 1876/1999,2290,4306,Ronaldo Fonseca,PR,DF,CentroOeste,NAO
PL 1876/1999,2290,4305,Luiz Pitiman,PMDB,DF,CentroOeste,NAO
PL 1876/1999,2290,3911,Erika Kokay,PT,DF,CentroOeste,SIM
PL 1876/1999,2290,4304,Reguffe,PDT,DF,CentroOeste,SIM
PL 1876/1999,2290,4430,João Ananias,PCdoB,CE,Nordeste,SIM
PL 1876/1999,2290,5243,Domingos Neto,PSB,CE,Nordeste,SIM
PL 1876/1999,2290,4303,Antonio Balhmann,PSB,CE,Nordeste,NAO
PL 1876/1999,2290,4154,Danilo Forte,PMDB,CE,Nordeste,NAO
PL 1876/1999,2290,4301,Artur Bruno,PT,CE,Nordeste,SIM
PL 1876/1999,2290,4135,André Figueiredo,PDT,CE,Nordeste,SIM
PL 1876/1999,2290,4300,Edson Pimenta,PSD,BA,Nordeste,NAO
PL 1876/1999,2290,4038,Antonio Imbassahy,PSDB,BA,Nordeste,SIM
PL 1876/1999,2290,4495,Jânio Natal,PRP,BA,Nordeste,NAO
PL 1876/1999,2290,3865,José Nunes,PSD,BA,Nordeste,NAO
PL 1876/1999,2290,3980,Fernando Torres,PSD,BA,Nordeste,NAO
PL 1876/1999,2290,4114,Lucio Vieira Lima,PMDB,BA,Nordeste,NAO
PL 1876/1999,2290,3990,Antonio Brito,PTB,BA,Nordeste,NAO
PL 1876/1999,2290,3586,Waldenor Pereira,PT,BA,Nordeste,SIM
PL 1876/1999,2290,4298,Josias Gomes,PT,BA,Nordeste,SIM
PL 1876/1999,2290,4297,Amauri Teixeira,PT,BA,Nordeste,SIM
PL 1876/1999,2290,3725,Valmir Assunção,PT,BA,Nordeste,SIM
PL 1876/1999,2290,3840,Afonso Florence,PT,BA,Nordeste,SIM
PL 1876/1999,2290,4296,Felix Mendonça Júnior,PDT,BA,Nordeste,NAO
PL 1876/1999,2290,4295,Oziel Oliveira,PDT,BA,Nordeste,NAO
PL 1876/1999,2290,4293,Luiz Carlos,PSDB,AP,Norte,NAO
PL 1876/1999,2290,4292,Henrique Oliveira,PR,AM,Norte,NAO
PL 1876/1999,2290,4291,Rosinha da Adefal,PTdoB,AL,Nordeste,NAO
PL 1876/1999,2290,4290,Rui Palmeira,PSDB,AL,Nordeste,SIM
PL 1876/1999,2290,4503,Renan Filho,PMDB,AL,Nordeste,NAO
PL 1876/1999,2290,4763,Celia Rocha,PTB,AL,Nordeste,NAO
PL 1876/1999,2290,3502,Arthur Lira,PP,AL,Nordeste,SIM
PL 1876/1999,2290,4426,Antônia Lúcia,PSC,AC,Norte,NAO
PL 1876/1999,2290,3700,Sibá Machado,PT,AC,Norte,SIM
PL 1876/1999,2290,4289,Taumaturgo Lima,PT,AC,Norte,SIM
PL 1876/1999,2290,3480,Lázaro Botelho,PP,TO,Norte,NAO
PL 1876/1999,2290,4288,Laurez Moreira,PSB,TO,Norte,NAO
PL 1876/1999,2290,3516,Paulo Maluf,PP,SP,Sudeste,NAO
PL 1876/1999,2290,4287,Beto Mansur,PP,SP,Sudeste,NAO
PL 1876/1999,2290,4286,Paulo Pereira da Silva,PDT,SP,Sudeste,NAO
PL 1876/1999,2290,3659,Paulo Teixeira,PT,SP,Sudeste,SIM
PL 1876/1999,2290,4285,Roberto Santiago,PSD,SP,Sudeste,SIM
PL 1876/1999,2290,3491,Ricardo Tripoli,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,4284,Abelardo Camarinha,PSB,SP,Sudeste,ABSTENCAO
PL 1876/1999,2290,3629,Jorge Tadeu Mudalen,DEM,SP,Sudeste,NAO
PL 1876/1999,2290,4283,João Dado,PDT,SP,Sudeste,NAO
PL 1876/1999,2290,4282,Jilmar Tatto,PT,SP,Sudeste,SIM
PL 1876/1999,2290,4281,Janete Rocha Pietá,PT,SP,Sudeste,SIM
PL 1876/1999,2290,4280,Guilherme Campos,PSD,SP,Sudeste,NAO
PL 1876/1999,2290,4279,Emanuel Fernandes,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,3597,Carlos Zarattini,PT,SP,Sudeste,SIM
PL 1876/1999,2290,4424,Arnaldo Jardim,PPS,SP,Sudeste,NAO
PL 1876/1999,2290,3558,Duarte Nogueira,PSDB,SP,Sudeste,NAO
PL 1876/1999,2290,4762,Laercio Oliveira,PR,SE,Nordeste,NAO
PL 1876/1999,2290,3718,Valadares Filho,PSB,SE,Nordeste,SIM
PL 1876/1999,2290,3582,Mauro Mariani,PMDB,SC,Norte,NAO
PL 1876/1999,2290,3496,Décio Lima,PT,SC,Norte,SIM
PL 1876/1999,2290,3896,Celso Maldaner,PMDB,SC,Norte,NAO
PL 1876/1999,2290,4091,Renato Molling,PP,RS,Sul,NAO
PL 1876/1999,2290,4274,Vieira da Cunha,PDT,RS,Sul,SIM
PL 1876/1999,2290,4033,Edio Lopes,PMDB,RR,Norte,NAO
PL 1876/1999,2290,4500,Moreira Mendes,PSD,RO,Norte,NAO
PL 1876/1999,2290,4273,Mauro Nazif,PSB,RO,Norte,NAO
PL 1876/1999,2290,4272,João Maia,PR,RN,Norte,NAO
PL 1876/1999,2290,3507,Felipe Maia,DEM,RN,Norte,NAO
PL 1876/1999,2290,3520,Fábio Faria,PSD,RN,Norte,NAO
PL 1876/1999,2290,4270,Neilton Mulim,PR,RJ,Sudeste,SIM
PL 1876/1999,2290,4269,Hugo Leal,PSC,RJ,Sudeste,NAO
PL 1876/1999,2290,4155,Glauber Braga,PSB,RJ,Sudeste,SIM
PL 1876/1999,2290,4072,Felipe Bornier,PSD,RJ,Sudeste,SIM
PL 1876/1999,2290,4267,Edson Santos,PT,RJ,Sudeste,SIM
PL 1876/1999,2290,4266,Andreia Zito,PSDB,RJ,Sudeste,SIM
PL 1876/1999,2290,4265,Dr. Adilson Soares,PR,RJ,Sudeste,NAO
PL 1876/1999,2290,4264,Ratinho Junior,PSC,PR,Sul,NAO
PL 1876/1999,2290,4262,André Vargas,PT,PR,Sul,SIM
PL 1876/1999,2290,3489,Wolney Queiroz,PDT,PE,Nordeste,NAO
PL 1876/1999,2290,4260,Silvio Costa,PTB,PE,Nordeste,NAO
PL 1876/1999,2290,4259,Raul Henry,PMDB,PE,Nordeste,SIM
PL 1876/1999,2290,4421,Pedro Eugênio,PT,PE,Nordeste,SIM
PL 1876/1999,2290,3686,Fernando Coelho Filho,PSB,PE,Nordeste,SIM
PL 1876/1999,2290,3563,Eduardo da Fonte,PP,PE,Nordeste,SIM
PL 1876/1999,2290,3483,Bruno Araújo,PSDB,PE,Nordeste,NAO
PL 1876/1999,2290,3565,Efraim Filho,DEM,PB,Nordeste,NAO
PL 1876/1999,2290,4258,Wandenkolk Gonçalves,PSDB,PA,Norte,NAO
PL 1876/1999,2290,3864,Lúcio Vale,PR,PA,Norte,NAO
PL 1876/1999,2290,3797,Beto Faro,PT,PA,Norte,SIM
PL 1876/1999,2290,4257,Lira Maia,DEM,PA,Norte,NAO
PL 1876/1999,2290,4256,Giovanni Queiroz,PDT,PA,Norte,NAO
PL 1876/1999,2290,3945,Elcione Barbalho,PMDB,PA,Norte,NAO
PL 1876/1999,2290,4255,Valtenir Pereira,PSB,MT,CentroOeste,NAO
PL 1876/1999,2290,4761,Homero Pereira,PSD,MT,CentroOeste,NAO
PL 1876/1999,2290,4254,Eliene Lima,PSD,MT,CentroOeste,NAO
PL 1876/1999,2290,3698,Carlos Bezerra,PMDB,MT,CentroOeste,NAO
PL 1876/1999,2290,4253,Marçal Filho,PMDB,MS,CentroOeste,NAO
PL 1876/1999,2290,4252,Paulo Piau,PMDB,MG,Sudeste,NAO
PL 1876/1999,2290,5276,Mário de Oliveira,PSC,MG,Sudeste,NAO
PL 1876/1999,2290,3803,Jô Moraes,PCdoB,MG,Sudeste,SIM
PL 1876/1999,2290,3757,Leonardo Quintão,PMDB,MG,Sudeste,NAO
PL 1876/1999,2290,4250,George Hilton,PRB,MG,Sudeste,SIM
PL 1876/1999,2290,4249,Antônio Roberto,PV,MG,Sudeste,SIM
PL 1876/1999,2290,4499,Antônio Andrade,PMDB,MG,Sudeste,NAO
PL 1876/1999,2290,3926,Aelton Freitas,PR,MG,Sudeste,NAO
PL 1876/1999,2290,4113,Waldir Maranhão,PP,MA,Norte,SIM
PL 1876/1999,2290,4248,Professor Setimo,PMDB,MA,Norte,NAO
PL 1876/1999,2290,4247,Pinto Itamaraty,PSDB,MA,Norte,NAO
PL 1876/1999,2290,4760,Domingos Dutra,PT,MA,Norte,SIM
PL 1876/1999,2290,3749,Cleber Verde,PRB,MA,Norte,SIM
PL 1876/1999,2290,4246,Carlos Brandão,PSDB,MA,Norte,NAO
PL 1876/1999,2290,4245,Íris de Araújo,PMDB,GO,CentroOeste,NAO
PL 1876/1999,2290,3759,Lelo Coimbra,PMDB,ES,Sudeste,NAO
PL 1876/1999,2290,4244,Sueli Vidigal,PDT,ES,Sudeste,SIM
PL 1876/1999,2290,4243,Izalci,PR,DF,CentroOeste,NAO
PL 1876/1999,2290,3985,José Guimarães,PT,CE,Nordeste,SIM
PL 1876/1999,2290,4418,José Airton,PT,CE,Nordeste,SIM
PL 1876/1999,2290,3782,Chico Lopes,PCdoB,CE,Nordeste,SIM
PL 1876/1999,2290,4242,Eudes Xavier,PT,CE,Nordeste,SIM
PL 1876/1999,2290,3837,Sérgio Brito,PSD,BA,Nordeste,NAO
PL 1876/1999,2290,3989,Roberto Britto,PP,BA,Nordeste,SIM
PL 1876/1999,2290,5237,Maurício Trindade,PR,BA,Nordeste,NAO
PL 1876/1999,2290,4241,Marcos Medrado,PDT,BA,Nordeste,SIM
PL 1876/1999,2290,3748,Márcio Marinho,PRB,BA,Nordeste,SIM
PL 1876/1999,2290,4240,Geraldo Simões,PT,BA,Nordeste,NAO
PL 1876/1999,2290,4239,Sebastião Bala Rocha,PDT,AP,Norte,SIM
PL 1876/1999,2290,4414,Fátima Pelaes,PMDB,AP,Norte,NAO
PL 1876/1999,2290,4238,Rebecca Garcia,PP,AM,Norte,SIM
PL 1876/1999,2290,4237,Sabino Castelo Branco,PTB,AM,Norte,NAO
PL 1876/1999,2290,4235,Joaquim Beltrão,PMDB,AL,Nordeste,NAO
PL 1876/1999,2290,4494,Gladson Cameli,PP,AC,Norte,NAO
PL 1876/1999,2290,3937,Carlos Sampaio,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,3739,Jefferson Campos,PSD,SP,Sudeste,NAO
PL 1876/1999,2290,3938,Luiza Erundina,PSB,SP,Sudeste,SIM
PL 1876/1999,2290,4233,Dimas Ramalho,PPS,SP,Sudeste,SIM
PL 1876/1999,2290,3566,Milton Monti,PR,SP,Sudeste,NAO
PL 1876/1999,2290,3848,Arnaldo Faria de Sá,PTB,SP,Sudeste,NAO
PL 1876/1999,2290,3523,Nelson Marquezelli,PTB,SP,Sudeste,NAO
PL 1876/1999,2290,3551,Vicentinho,PT,SP,Sudeste,SIM
PL 1876/1999,2290,4232,Devanir Ribeiro,PT,SP,Sudeste,SIM
PL 1876/1999,2290,3764,José Mentor,PT,SP,Sudeste,SIM
PL 1876/1999,2290,3680,Ivan Valente,PSOL,SP,Sudeste,SIM
PL 1876/1999,2290,4230,João Paulo Cunha,PT,SP,Sudeste,SIM
PL 1876/1999,2290,3932,Arlindo Chinaglia,PT,SP,Sudeste,SIM
PL 1876/1999,2290,4412,Mendonça Prado,DEM,SE,Nordeste,SIM
PL 1876/1999,2290,4229,Jorge Boeira,PSD,SC,Norte,NAO
PL 1876/1999,2290,4519,João Pizzolatti,PP,SC,Norte,SIM
PL 1876/1999,2290,3744,Onyx Lorenzoni,DEM,RS,Sul,NAO
PL 1876/1999,2290,3595,Osmar Terra,PMDB,RS,Sul,NAO
PL 1876/1999,2290,3546,Darcísio Perondi,PMDB,RS,Sul,NAO
PL 1876/1999,2290,3658,Marco Maia,PT,RS,Sul,ABSTENCAO
PL 1876/1999,2290,3571,Henrique Fontana,PT,RS,Sul,SIM
PL 1876/1999,2290,3681,Paulo Pimenta,PT,RS,Sul,SIM
PL 1876/1999,2290,3831,Luis Carlos Heinze,PP,RS,Sul,NAO
PL 1876/1999,2290,4227,Luciano Castro,PR,RR,Norte,NAO
PL 1876/1999,2290,4226,Natan Donadon,PMDB,RO,Norte,NAO
PL 1876/1999,2290,4225,Sandra Rosado,PSB,RN,Norte,SIM
PL 1876/1999,2290,4224,Henrique Eduardo Alves,PMDB,RN,Norte,NAO
PL 1876/1999,2290,4477,Fátima Bezerra,PT,RN,Norte,SIM
PL 1876/1999,2290,4476,Alexandre Santos,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2290,4223,Edson Ezequiel,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2290,3755,Rodrigo Maia,DEM,RJ,Sudeste,SIM
PL 1876/1999,2290,4222,Arolde de Oliveira,PSD,RJ,Sudeste,NAO
PL 1876/1999,2290,3842,Leonardo Picciani,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2290,3567,Luiz Sérgio,PT,RJ,Sudeste,SIM
PL 1876/1999,2290,3671,Chico Alencar,PSOL,RJ,Sudeste,SIM
PL 1876/1999,2290,4221,Miro Teixeira,PDT,RJ,Sudeste,SIM
PL 1876/1999,2290,3574,Eduardo Cunha,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2290,3628,Simão Sessim,PP,RJ,Sudeste,SIM
PL 1876/1999,2290,4043,Jair Bolsonaro,PP,RJ,Sudeste,NAO
PL 1876/1999,2290,3898,Alex Canziani,PTB,PR,Sul,NAO
PL 1876/1999,2290,4219,Abelardo Lupion,DEM,PR,Sul,NAO
PL 1876/1999,2290,4129,Giacobo,PR,PR,Sul,NAO
PL 1876/1999,2290,4019,Hermes Parcianello,PMDB,PR,Sul,NAO
PL 1876/1999,2290,3482,Osmar Serraglio,PMDB,PR,Sul,NAO
PL 1876/1999,2290,4218,Reinhold Stephanes,PSD,PR,Sul,NAO
PL 1876/1999,2290,4013,Assis do Couto,PT,PR,Sul,SIM
PL 1876/1999,2290,4217,Dr. Rosinha,PT,PR,Sul,SIM
PL 1876/1999,2290,4216,André Zacharow,PMDB,PR,Sul,NAO
PL 1876/1999,2290,3670,Dilceu Sperafico,PP,PR,Sul,NAO
PL 1876/1999,2290,3584,Nelson Meurer,PP,PR,Sul,NAO
PL 1876/1999,2290,3785,Júlio Cesar,PSD,PI,Nordeste,NAO
PL 1876/1999,2290,4126,Marcelo Castro,PMDB,PI,Nordeste,NAO
PL 1876/1999,2290,3971,Gonzaga Patriota,PSB,PE,Nordeste,SIM
PL 1876/1999,2290,4215,Inocêncio Oliveira,PR,PE,Nordeste,NAO
PL 1876/1999,2290,4214,Carlos Eduardo Cadoca,PSC,PE,Nordeste,NAO
PL 1876/1999,2290,4213,Fernando Ferro,PT,PE,Nordeste,SIM
PL 1876/1999,2290,3883,Damião Feliciano,PDT,PB,Nordeste,SIM
PL 1876/1999,2290,3892,Wellington Roberto,PR,PB,Nordeste,NAO
PL 1876/1999,2290,3500,Luiz Couto,PT,PB,Nordeste,SIM
PL 1876/1999,2290,4212,Zenaldo Coutinho,PSDB,PA,Norte,SIM
PL 1876/1999,2290,4759,Wladimir Costa,PMDB,PA,Norte,SIM
PL 1876/1999,2290,4211,Asdrubal Bentes,PMDB,PA,Norte,NAO
PL 1876/1999,2290,3564,Zé Geraldo,PT,PA,Norte,SIM
PL 1876/1999,2290,4210,Zequinha Marinho,PSC,PA,Norte,NAO
PL 1876/1999,2290,4209,Pedro Henry,PP,MT,CentroOeste,NAO
PL 1876/1999,2290,3962,Geraldo Resende,PMDB,MS,CentroOeste,NAO
PL 1876/1999,2290,3575,Vander Loubet,PT,MS,CentroOeste,NAO
PL 1876/1999,2290,4208,Antônio Carlos Biffi,PT,MS,CentroOeste,SIM
PL 1876/1999,2290,3627,Eduardo Barbosa,PSDB,MG,Sudeste,SIM
PL 1876/1999,2290,4207,Jaime Martins,PR,MG,Sudeste,NAO
PL 1876/1999,2290,4492,Aracely de Paula,PR,MG,Sudeste,NAO
PL 1876/1999,2290,4205,Geraldo Thadeu,PSD,MG,Sudeste,NAO
PL 1876/1999,2290,4204,Ademir Camilo,PSD,MG,Sudeste,NAO
PL 1876/1999,2290,3605,Júlio Delgado,PSB,MG,Sudeste,SIM
PL 1876/1999,2290,4034,Lincoln Portela,PR,MG,Sudeste,ABSTENCAO
PL 1876/1999,2290,5190,Brizola Neto,PDT,RJ,Sudeste,SIM
PL 1876/1999,2290,4398,Chico D`Angelo,PT,RJ,Sudeste,SIM
PL 1876/1999,2290,3589,Paulo Feijó,PR,RJ,Sudeste,NAO
PL 1876/1999,2290,4397,Deley,PSC,RJ,Sudeste,ABSTENCAO
PL 1876/1999,2290,3876,Fernando Jordão,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2290,4395,Luiz Nishimori,PSDB,PR,Sul,NAO
PL 1876/1999,2290,4393,Odílio Balbinotti,PMDB,PR,Sul,NAO
PL 1876/1999,2290,4392,Nazareno Fonteles,PT,PI,Nordeste,SIM
PL 1876/1999,2290,4139,Severino Ninho,PSB,PE,Nordeste,SIM
PL 1876/1999,2290,4391,Vilalba,PRB,PE,Nordeste,SIM
PL 1876/1999,2290,4389,Leonardo Gadelha,PSC,PB,Nordeste,NAO
PL 1876/1999,2290,4388,Dudimar Paxiúba,PSDB,PA,Norte,NAO
PL 1876/1999,2290,4386,Jairo Ataide,DEM,MG,Sudeste,NAO
PL 1876/1999,2290,4385,João Bittar,DEM,MG,Sudeste,NAO
PL 1876/1999,2290,3820,Bonifácio de Andrada,PSDB,MG,Sudeste,NAO
PL 1876/1999,2290,4384,Vitor Penido,DEM,MG,Sudeste,NAO
PL 1876/1999,2290,4383,Costa Ferreira,PSC,MA,Norte,NAO
PL 1876/1999,2290,4382,Francisco Escórcio,PMDB,MA,Norte,NAO
PL 1876/1999,2290,4144,Davi Alves Silva Júnior,PR,MA,Norte,NAO
PL 1876/1999,2290,4381,Augusto Carvalho,PPS,DF,CentroOeste,SIM
PL 1876/1999,2290,4380,Policarpo,PT,DF,CentroOeste,SIM
PL 1876/1999,2290,4379,Gera Arruda,PMDB,CE,Nordeste,NAO
PL 1876/1999,2290,4506,Acelino Popó,PRB,BA,Nordeste,SIM
PL 1876/1999,2290,3777,Professora Dorinha Seabra Rezende,DEM,TO,Norte,NAO
PL 1876/1999,2290,3901,Irajá Abreu,PSD,TO,Norte,NAO
PL 1876/1999,2290,4787,César Halum,PSD,TO,Norte,NAO
PL 1876/1999,2290,4377,Júnior Coimbra,PMDB,TO,Norte,NAO
PL 1876/1999,2290,4376,Ângelo Agnolin,PDT,TO,Norte,SIM
PL 1876/1999,2290,3677,Bruna Furlan,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,4374,Vaz de Lima,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,4373,William Dib,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,3711,Mara Gabrilli,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,4026,Ricardo Izar,PSD,SP,Sudeste,SIM
PL 1876/1999,2290,3888,Roberto de Lucena,PV,SP,Sudeste,SIM
PL 1876/1999,2290,4164,Penna,PV,SP,Sudeste,SIM
PL 1876/1999,2290,4777,Guilherme Mussi,PSD,SP,Sudeste,SIM
PL 1876/1999,2290,3915,Keiko Ota,PSB,SP,Sudeste,SIM
PL 1876/1999,2290,4372,Jonas Donizette,PSB,SP,Sudeste,SIM
PL 1876/1999,2290,4371,Junji Abe,PSD,SP,Sudeste,NAO
PL 1876/1999,2290,3544,Alexandre Leite,DEM,SP,Sudeste,NAO
PL 1876/1999,2290,3790,Paulo Freire,PR,SP,Sudeste,NAO
PL 1876/1999,2290,3541,Tiririca,PR,SP,Sudeste,NAO
PL 1876/1999,2290,4369,Pastor Marco Feliciano,PSC,SP,Sudeste,NAO
PL 1876/1999,2290,3560,Edinho Araújo,PMDB,SP,Sudeste,NAO
PL 1876/1999,2290,4368,José De Filippi,PT,SP,Sudeste,SIM
PL 1876/1999,2290,4366,Carlinhos Almeida,PT,SP,Sudeste,SIM
PL 1876/1999,2290,3843,Vicente Candido,PT,SP,Sudeste,SIM
PL 1876/1999,2290,4365,Salvador Zimbaldi,PDT,SP,Sudeste,SIM
PL 1876/1999,2290,4008,Missionário José Olimpio,PP,SP,Sudeste,NAO
PL 1876/1999,2290,4364,Otoniel Lima,PRB,SP,Sudeste,SIM
PL 1876/1999,2290,4362,Márcio Macêdo,PT,SE,Nordeste,SIM
PL 1876/1999,2290,4360,Heleno Silva,PRB,SE,Nordeste,NAO
PL 1876/1999,2290,3740,Marco Tebaldi,PSDB,SC,Norte,NAO
PL 1876/1999,2290,4359,Jorginho Mello,PSDB,SC,Norte,NAO
PL 1876/1999,2290,4358,Onofre Santo Agostini,PSD,SC,Norte,NAO
PL 1876/1999,2290,3788,Rogério Peninha Mendonça,PMDB,SC,Norte,NAO
PL 1876/1999,2290,3818,Ronaldo Benedet,PMDB,SC,Norte,NAO
PL 1876/1999,2290,3993,Pedro Uczai,PT,SC,Norte,SIM
PL 1876/1999,2290,4486,Luci Choinacki,PT,SC,Norte,SIM
PL 1876/1999,2290,3517,Esperidião Amin,PP,SC,Norte,SIM
PL 1876/1999,2290,4357,Assis Melo,PCdoB,RS,Sul,SIM
PL 1876/1999,2290,3899,Nelson Marchezan Junior,PSDB,RS,Sul,NAO
PL 1876/1999,2290,4356,José Stédile,PSB,RS,Sul,SIM
PL 1876/1999,2290,3781,Alceu Moreira,PMDB,RS,Sul,NAO
PL 1876/1999,2290,4354,Danrlei De Deus Hinterholz,PSD,RS,Sul,NAO
PL 1876/1999,2290,3672,Bohn Gass,PT,RS,Sul,SIM
PL 1876/1999,2290,4353,Ronaldo Zulke,PT,RS,Sul,SIM
PL 1876/1999,2290,3828,Giovani Cherini,PDT,RS,Sul,NAO
PL 1876/1999,2290,4352,Jeronimo Goergen,PP,RS,Sul,NAO
PL 1876/1999,2290,4351,Berinho Bantim,PSDB,RR,Norte,NAO
PL 1876/1999,2290,4350,Paulo Cesar Quartiero,DEM,RR,Norte,NAO
PL 1876/1999,2290,4349,Teresa Surita,PMDB,RR,Norte,NAO
PL 1876/1999,2290,4348,Raul Lima,PSD,RR,Norte,NAO
PL 1876/1999,2290,3515,Jhonatan de Jesus,PRB,RR,Norte,SIM
PL 1876/1999,2290,3752,Nilton Capixaba,PTB,RO,Norte,NAO
PL 1876/1999,2290,4485,Padre Ton,PT,RO,Norte,SIM
PL 1876/1999,2290,4504,Carlos Magno,PP,RO,Norte,NAO
PL 1876/1999,2290,4347,Paulo Wagner,PV,RN,Norte,SIM
PL 1876/1999,2290,3534,Jandira Feghali,PCdoB,RJ,Sudeste,SIM
PL 1876/1999,2290,3914,Jean Wyllys,PSOL,RJ,Sudeste,SIM
PL 1876/1999,2290,4346,Dr. Aluizio,PV,RJ,Sudeste,SIM
PL 1876/1999,2290,4776,Alfredo Sirkis,PV,RJ,Sudeste,SIM
PL 1876/1999,2290,4345,Romário,PSB,RJ,Sudeste,SIM
PL 1876/1999,2290,4765,Aureo,PRTB,RJ,Sudeste,SIM
PL 1876/1999,2290,4344,Stepan Nercessian,PPS,RJ,Sudeste,SIM
